Id,PID,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Bsmt Qual,Bsmt Exposure,Total Bsmt SF,Heating QC,Bedroom AbvGr,Fireplaces,Garage Cars,SalePrice,Street_isPaved,Lotshape_isRegular,isSlopeNormal,is_remodeled,is_roofGable,hasgood_Exterior,is_fullfurnished,has_centralAir,total_full_baths,total_half_baths,has_1pluskitchen,has_paveddriveway,has_pool,has_Porch,isNeigh_collgcr_oldtown,is_densityHigh,log_SalePrice,Foundation_PConc,Sale Type_New Home,proximity_to_veryClose,House_style_1_story,House_style_Splitlevel,house_age_Contemporary,house_age_Medieval,house_age_Stone-age
2374,527452070,53,4043,6,5,4,1,1069,4,2,1,2,146300,1,1,1,0,1,1,0,1,2,1,0,1,0,1,0,0,11.893414587008216,0,0,0,1,0,0,0,0
1594,923225080,68,4224,5,6,4,1,1040,4,3,0,2,124000,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,11.728036844587175,1,0,0,1,0,0,0,0
2049,905100060,75,11235,5,5,4,3,925,3,3,0,1,130000,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,1,11.77528972943772,0,0,0,0,1,0,0,0
1813,531385070,65,8450,7,5,4,1,1349,5,3,0,2,179000,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,0,12.095141084822892,1,0,0,1,0,1,0,0
365,527180100,99,11851,7,5,4,1,1424,5,3,0,2,180500,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,1,12.103486056755072,1,0,0,1,0,0,1,0
176,902125160,47,4608,4,6,3,1,747,3,2,0,1,80000,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,11.289781913656018,0,0,1,1,0,0,0,1
510,528435030,78,9262,8,5,4,1,1573,5,3,1,3,287090,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,1,12.567551034433226,1,1,0,1,0,1,0,0
1326,902427045,70,12702,5,5,0,0,0,4,2,0,1,97000,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,11.48246625748552,1,0,0,1,0,0,0,0
2423,528228360,68,2938,7,5,4,3,1368,5,2,1,2,246990,1,1,1,1,1,1,0,1,3,0,0,1,0,1,0,0,12.417103128960582,1,0,0,1,0,1,0,0
1263,535425060,76,11355,7,7,3,1,1312,5,3,1,2,186000,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,12.133501952695338,0,0,0,1,0,0,0,0
1046,527451550,21,1680,5,5,3,1,630,3,3,0,1,111750,1,1,1,0,1,1,0,1,2,1,0,1,0,0,0,0,11.624019512475815,0,0,0,0,0,0,0,0
47,528176010,110,14300,9,5,5,4,2846,5,3,2,3,500000,1,1,0,1,0,1,0,1,3,1,0,1,0,1,0,1,13.122363377404328,1,0,0,1,0,1,0,0
1424,906378190,65,10616,7,5,4,1,628,5,3,1,2,177439,1,0,1,1,1,1,0,1,2,1,0,1,0,1,1,1,12.086382166860469,1,1,0,0,0,1,0,0
429,528108070,96,11308,9,5,5,3,1104,5,3,1,3,335000,1,0,1,1,1,1,0,1,3,1,0,1,0,1,0,1,12.721885810807203,1,0,0,0,0,1,0,0
1031,527359070,80,10480,7,6,3,1,803,3,4,1,2,205000,1,1,1,0,0,1,0,1,2,1,0,1,0,1,0,0,12.230765258120545,0,0,0,0,0,0,0,0
1635,527184110,35,5118,8,5,4,4,1312,4,1,1,2,212000,1,0,1,0,1,1,0,1,2,0,0,1,0,1,0,0,12.26434155365415,1,0,0,1,0,0,1,0
309,911370510,44,3811,8,5,5,4,1594,5,2,1,2,246000,1,0,0,1,0,1,0,1,3,1,0,1,0,1,0,0,12.4130868149145,1,0,1,1,0,1,0,0
1020,527302070,68,10825,7,7,4,2,1260,3,3,0,2,181900,1,0,1,0,1,1,0,1,3,0,0,1,0,0,0,0,12.111212364506214,0,0,0,1,0,0,1,0
178,902206040,50,5500,5,7,3,1,926,3,3,0,2,130000,1,1,1,1,1,1,0,1,2,0,0,1,0,0,1,1,11.77528972943772,0,0,0,0,0,0,0,1
1975,902105110,60,9600,5,7,2,1,264,5,2,0,2,132000,1,1,1,1,1,1,0,1,2,0,0,1,0,1,1,1,11.790557201568507,0,0,0,0,0,0,0,1
2096,906223040,75,9317,7,5,4,1,779,5,3,1,2,220000,1,1,1,1,1,1,0,1,3,1,0,1,0,1,0,0,12.301382825334498,1,0,0,0,0,0,1,0
865,907252210,68,11838,8,5,4,3,1753,5,3,1,2,236500,1,1,1,1,0,1,0,1,2,0,0,1,0,1,1,1,12.373703486914124,1,0,0,1,0,1,0,0
385,527365030,75,8004,8,5,4,1,832,5,3,0,2,263435,1,0,1,1,1,1,0,1,3,1,0,1,0,1,0,1,12.481561937216318,1,1,1,0,0,1,0,0
1362,903454100,60,6876,6,6,3,1,1272,3,4,1,2,141000,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,0,11.856515169360305,0,0,0,0,0,0,0,1
1091,528250030,68,8396,7,5,4,1,847,5,4,1,2,213000,1,0,1,1,1,1,0,1,2,1,0,1,0,1,0,1,12.269047444691562,1,0,0,0,0,1,0,0
317,916386020,73,9803,7,5,4,1,1214,5,2,0,2,179781,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,0,12.09949472246591,1,1,0,1,0,1,0,0
1076,528186160,48,6240,8,5,4,1,1342,5,2,1,2,234250,1,1,1,1,0,1,0,1,3,0,0,1,0,1,0,1,12.364144200100668,1,0,0,1,0,1,0,0
1573,916325080,68,15498,8,6,4,3,1565,3,2,1,2,287000,1,0,1,0,0,1,0,1,3,0,0,1,0,1,0,0,12.567237494741757,0,0,0,1,0,0,0,0
485,528275160,68,12891,8,5,5,1,870,5,4,1,3,257500,1,0,1,1,1,1,0,1,3,1,0,1,0,1,0,1,12.458774999085929,1,0,0,0,0,1,0,0
2021,903234160,60,6180,6,5,3,1,960,3,2,1,1,102000,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,11.532728092266408,0,0,0,1,0,0,0,1
2032,903451110,57,7449,7,7,3,1,637,5,3,1,1,139400,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,11.845102777308561,1,0,0,0,0,0,0,1
2604,535381060,60,10410,3,4,3,1,672,3,3,0,3,105000,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,11.56171562913966,1,0,1,0,0,0,0,1
1615,526355190,95,15865,8,6,3,4,2217,5,4,1,2,268000,1,0,0,0,0,1,0,1,3,0,0,1,0,1,0,1,12.498742259492994,1,0,0,1,0,0,0,0
2736,905426150,68,19690,6,7,4,3,697,3,4,1,2,274970,1,0,1,0,0,1,0,1,2,0,0,1,1,1,1,1,12.524417279788771,0,0,0,0,1,0,0,0
473,528228455,43,3182,7,5,4,3,1220,5,2,1,2,180000,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,0,12.100712129872347,1,0,0,1,0,1,0,0
1316,902306130,60,9600,7,9,3,1,689,5,3,1,2,161000,1,1,1,1,0,1,0,1,2,0,0,0,0,1,1,1,11.9891596439666,0,0,0,0,0,0,0,1
244,905478190,60,11100,4,7,0,0,0,5,2,0,1,84900,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,11.349229372299439,0,0,0,1,0,0,0,1
152,535304060,70,13587,5,5,3,3,988,3,2,0,1,119000,1,1,1,0,1,1,0,1,2,0,0,1,0,0,0,1,11.686878772093667,0,0,0,1,0,0,0,0
1588,921201060,85,11447,8,5,5,3,1964,5,3,1,3,370000,1,0,1,1,1,1,0,1,3,1,0,1,0,1,0,0,12.821258284620408,1,0,0,1,0,1,0,0
2111,906392080,64,7242,7,5,4,1,1270,5,2,0,2,175900,1,1,1,1,1,1,0,1,2,0,0,1,0,1,1,1,12.077670930725649,1,0,0,1,0,1,0,0
813,906226120,64,7018,5,5,0,0,0,3,6,0,2,142953,1,1,1,0,1,1,1,1,2,0,1,1,0,0,0,0,11.870271183889114,0,0,1,0,0,0,0,0
1854,533250190,50,9466,8,5,4,4,1494,5,1,1,2,279700,1,0,1,0,1,1,0,1,2,1,0,1,0,1,0,0,12.541472879190051,1,0,0,1,0,0,1,0
2575,535152280,70,8400,5,5,2,2,1179,4,3,1,1,132000,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,11.790557201568507,0,0,1,1,0,0,0,0
867,907253130,68,11050,9,5,5,2,1440,5,3,2,3,313000,1,1,1,1,0,1,0,1,3,1,0,1,0,1,1,1,12.65395846952229,1,0,0,0,0,1,0,0
2879,911175360,60,11040,4,6,3,1,637,4,3,0,1,108000,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,11.589886506106357,0,0,0,0,0,0,0,1
1494,908128110,60,6931,7,5,4,1,746,5,3,1,2,165400,1,1,1,1,1,1,0,1,2,1,0,1,0,1,1,1,12.016122061571728,1,0,0,0,0,1,0,0
2771,907130110,65,12438,6,5,4,1,781,5,3,1,2,187000,1,0,1,0,1,1,0,1,2,1,0,1,0,1,1,1,12.138863895836725,1,0,0,0,0,0,1,0
1651,527327050,68,12046,6,6,3,1,848,3,4,1,2,195000,1,0,1,0,1,1,0,1,2,1,0,1,0,1,0,0,12.180754837545884,0,0,0,0,0,0,0,0
1913,535105110,100,9600,6,5,3,3,1218,3,3,1,2,158500,1,0,1,0,0,1,0,1,2,0,0,1,0,1,0,1,11.973509872299472,0,0,0,0,1,0,0,0
2790,907251100,90,11367,8,5,4,2,1065,5,3,1,2,255000,1,1,1,1,1,1,0,1,3,1,0,1,0,1,1,1,12.449018824140563,1,0,0,0,0,1,0,0
1684,527455250,65,7150,5,6,3,1,988,3,3,0,1,129250,1,1,1,0,0,1,0,1,2,0,0,1,0,0,0,1,11.769503792370676,0,0,0,1,0,0,0,0
301,909475140,100,15602,7,8,3,1,1501,3,1,2,2,289000,1,0,1,0,1,1,0,1,3,0,0,1,0,1,0,0,12.57418196709457,0,0,0,1,0,0,0,0
1569,914476080,76,10260,5,4,0,0,0,3,4,0,2,100000,1,1,1,0,1,1,1,1,2,2,1,1,0,0,0,0,11.512925464970229,0,0,0,0,0,0,0,0
2153,907275150,68,12728,8,5,4,2,1531,5,4,1,2,275000,1,1,1,1,1,1,0,1,3,1,0,1,0,1,1,1,12.524526376648708,1,0,0,0,0,1,0,0
1467,907265100,96,11690,8,5,4,3,850,5,3,1,2,207000,1,0,1,1,1,1,0,1,2,1,0,1,0,1,1,1,12.240474072247506,1,0,0,0,0,0,1,0
2540,534226060,71,9230,5,8,3,2,864,4,1,0,2,146000,1,1,1,0,0,1,0,1,2,1,0,1,0,1,0,1,11.891361900690473,0,0,1,1,0,0,0,0
2368,527450460,21,1890,6,7,3,1,494,5,3,0,1,116000,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,11.661345470088502,0,0,0,0,0,0,0,0
874,907285020,68,9375,7,5,4,1,1057,5,3,0,2,219500,1,1,1,0,1,1,0,1,3,1,0,1,0,1,1,1,12.299107511497363,1,0,0,0,0,0,1,0
463,528188020,48,3480,7,5,4,1,1405,5,2,1,2,173000,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,1,12.061046873479915,1,0,0,1,0,1,0,0
784,905377010,68,17140,4,6,3,1,1134,5,3,0,1,135000,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,11.813030057420567,0,0,0,1,0,0,0,0
2149,907260050,70,8749,7,5,4,1,979,5,3,1,2,213000,1,1,1,1,1,1,0,1,3,1,0,1,0,1,1,1,12.269047444691562,1,0,0,0,0,1,0,0
2069,905226130,91,11375,6,5,3,1,967,3,3,1,2,150000,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,11.918390573078392,0,0,0,1,0,0,0,0
1743,528228275,53,3922,7,5,5,3,1258,5,2,1,3,194201,1,1,1,1,1,1,0,1,0,4,0,1,0,1,0,0,12.17664898415669,1,1,0,1,0,1,0,0
472,528228450,43,3182,7,5,4,1,1346,5,1,1,2,181000,1,1,1,1,1,1,0,1,2,0,0,1,0,0,0,0,12.106252310247962,1,0,0,1,0,1,0,0
1921,535154080,75,9750,6,6,3,1,1442,4,4,0,1,157900,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,11.969717200243734,0,0,0,1,0,0,0,0
2778,907187010,72,13426,7,5,4,2,951,5,3,1,2,217000,1,0,1,1,1,1,0,1,3,1,0,1,0,1,1,1,12.287652632522597,1,0,0,0,0,0,1,0
526,528480040,85,10574,8,5,4,2,1082,5,3,1,3,252000,1,1,1,1,1,1,0,1,2,1,0,1,0,1,0,1,12.437184366493561,1,0,0,0,0,1,0,0
2795,907262080,70,8726,7,5,4,1,872,5,4,0,2,197000,1,1,1,1,1,1,0,1,2,1,0,1,0,1,1,1,12.190959007720126,1,0,0,0,0,1,0,0
478,528240030,62,7984,7,5,4,1,868,5,3,1,2,189500,1,0,1,1,1,1,0,1,2,1,0,1,0,1,0,1,12.152144303504619,1,0,0,0,0,1,0,0
2841,909101050,45,8248,5,7,3,1,686,4,3,0,1,116000,1,1,1,0,1,1,0,1,1,2,0,0,0,1,1,1,11.661345470088502,0,0,0,0,0,0,0,1
119,534251320,68,9790,6,5,3,1,1328,3,3,2,2,143000,1,1,1,0,0,1,0,1,2,1,0,1,0,1,0,0,11.870599909242044,0,0,1,1,0,0,0,0
1960,535451040,60,7200,5,7,3,1,876,3,3,0,1,119000,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,11.686878772093667,0,0,0,1,0,0,0,0
1277,535455090,60,7200,6,5,3,1,854,2,4,0,1,127500,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,11.755871643580617,0,0,0,0,0,0,0,0
2466,528480110,65,8125,6,5,4,1,858,5,3,0,2,200825,1,1,1,1,1,1,0,1,2,1,0,1,0,1,0,1,12.210189161042013,1,0,0,0,0,1,0,0
1028,527357180,68,12511,7,7,4,1,1420,5,4,2,4,292500,1,0,1,0,0,1,0,1,2,2,0,1,0,1,0,0,12.58621994565405,1,0,0,0,0,0,0,0
1043,527451060,21,1869,6,6,3,1,483,3,2,0,1,106000,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,11.571194373094205,0,0,0,0,0,0,0,0
231,905201030,94,9259,4,4,2,1,660,3,2,0,2,85000,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,11.350406535472453,0,0,1,1,0,0,0,1
33,527452190,53,4043,6,5,4,1,1069,3,2,1,2,127500,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,0,11.755871643580617,0,0,0,1,0,0,0,0
1795,528456230,75,9000,7,5,4,1,1335,5,3,0,2,210400,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,1,12.256765759845692,1,1,0,1,0,1,0,0
1073,528186030,62,12677,8,5,5,4,1518,5,1,1,2,274000,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,12.520883385370206,1,0,0,1,0,1,0,0
1576,916384100,107,12852,8,5,4,3,920,5,3,1,2,264966,1,0,1,1,1,1,0,1,3,1,0,1,0,1,0,0,12.487356794850175,1,1,0,0,0,1,0,0
2044,903484080,60,10320,4,1,3,1,771,2,3,0,1,50000,1,1,1,0,1,0,0,1,2,0,0,0,0,1,0,0,10.819778284410283,0,0,1,0,0,0,0,1
185,902327040,60,10800,5,6,2,1,686,3,4,0,1,139000,1,1,1,0,1,1,0,1,3,0,0,1,0,1,1,1,11.842229212112828,1,0,1,0,0,0,0,1
1828,532476080,68,19522,7,5,4,1,1223,4,3,1,2,300000,1,0,1,0,1,1,0,1,3,1,0,1,0,1,0,0,12.611537753638338,1,0,0,0,0,0,1,0
2152,907275080,73,11927,8,5,4,4,1556,5,3,1,2,228000,1,1,1,0,0,1,0,1,2,0,0,1,0,1,1,1,12.337100907936577,1,0,0,1,0,0,1,0
1752,528250010,68,11950,7,5,4,1,384,5,3,1,2,165500,1,0,1,1,1,1,0,1,2,1,0,1,0,0,0,1,12.016726473799254,1,0,0,0,1,1,0,0
2637,902100130,57,9906,4,4,3,1,686,2,3,0,1,107000,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,11.580584113444043,0,0,0,0,0,0,0,1
1000,527127140,41,4923,8,5,5,3,1593,5,0,1,2,286000,1,1,1,1,1,1,0,1,2,1,0,1,0,1,0,0,12.56374708980199,1,0,0,1,0,1,0,0
2612,535403040,66,7800,5,5,3,1,912,3,2,0,1,115000,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,11.652687407345388,0,0,0,1,0,0,0,0
2422,528228340,68,3196,8,5,4,4,1273,5,2,1,2,215000,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,0,12.2783933071098,1,0,0,1,0,1,0,0
752,903429110,68,9928,7,8,3,1,672,2,3,0,1,179900,1,1,1,0,1,1,0,1,2,0,0,0,0,1,1,1,12.100156419938624,0,0,0,0,0,0,0,1
15,527182190,68,6820,8,5,4,3,1488,3,1,0,2,212000,1,0,1,0,1,1,0,1,2,1,0,1,0,1,0,0,12.26434155365415,1,0,0,1,0,0,1,0
2319,527108030,50,13128,8,5,4,1,1074,5,4,1,2,250000,1,0,1,1,1,1,0,1,2,1,0,1,0,1,0,1,12.429216196844383,1,0,0,0,0,1,0,0
2681,903233100,52,6240,5,6,3,1,1042,5,3,1,1,149000,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,11.911701584927597,0,0,0,0,0,0,0,1
1006,527163100,68,8000,6,5,4,1,773,4,3,1,2,188000,1,1,1,0,1,1,0,1,3,1,0,1,0,1,0,1,12.144197241812087,1,0,0,0,0,0,1,0
2596,535375040,60,10410,3,8,3,1,713,5,2,0,1,99800,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,11.510923462299555,1,0,0,1,0,0,0,1
2002,902408080,60,10800,7,8,3,1,718,5,3,0,2,159500,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,11.979799201207037,0,0,0,0,0,0,0,1
55,528231020,67,13300,7,5,4,1,384,5,3,1,2,184500,1,0,1,1,1,1,0,1,3,1,0,1,0,0,0,1,12.125404742462718,1,0,0,0,1,1,0,0
2104,906380070,69,9588,8,5,5,1,1482,5,3,1,3,276000,1,0,1,1,1,1,0,1,2,1,0,1,0,1,1,1,12.528156144699286,1,1,0,0,0,1,0,0
1682,527453010,24,2308,6,6,4,1,804,3,3,1,2,155000,1,1,1,0,1,1,0,1,3,1,0,1,0,0,0,0,11.951180395901384,0,0,0,0,0,0,0,0
977,923227080,83,13383,5,5,3,1,1188,5,3,1,2,160000,1,0,0,1,0,1,0,1,2,0,0,1,0,1,0,0,11.982929094215963,0,0,0,1,0,0,0,0
2548,534403440,85,9350,5,6,3,1,720,4,4,1,2,157500,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,11.967180737247824,0,0,0,0,0,0,0,0
340,924151040,76,9892,8,5,4,4,1679,5,3,2,2,285000,1,1,0,0,0,1,0,1,3,2,0,1,0,1,0,0,12.560244459250788,1,0,0,1,0,0,1,0
1487,908102040,67,8777,5,7,3,1,1272,4,4,0,0,145900,1,1,1,1,1,1,0,1,4,2,1,0,0,1,1,1,11.890676734510876,0,0,1,0,0,0,0,1
1423,906223220,85,10541,7,5,4,3,672,5,3,1,2,229000,1,0,1,0,1,1,0,1,2,1,0,1,0,1,0,0,12.341477282536376,1,0,0,0,1,0,1,0
1342,903230120,99,5940,4,7,0,0,0,3,2,0,1,79000,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,11.27720313144916,1,0,1,1,0,0,0,1
1949,535378080,60,10284,4,7,3,2,1151,5,1,0,2,128500,1,1,1,0,1,1,0,1,3,0,0,1,0,0,1,1,11.763684183317412,0,0,0,0,0,0,0,1
2444,528315070,84,9660,8,5,4,1,1044,5,3,1,3,286000,1,0,1,0,1,1,0,1,3,1,0,1,0,1,0,0,12.56374708980199,1,0,0,0,0,0,1,0
345,527105070,88,10179,6,5,4,1,945,5,3,1,2,189500,1,0,1,0,1,1,0,1,2,1,0,1,0,1,0,1,12.152144303504619,1,0,0,0,0,0,1,0
650,535353060,75,9533,5,5,0,0,0,3,2,0,1,102900,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,11.541512921822141,0,0,0,1,0,0,0,0
192,903204040,53,5830,5,6,3,1,988,5,3,0,1,128500,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,11.763684183317412,0,0,1,0,0,0,0,0
1945,535354260,68,12099,5,6,3,1,1216,5,3,1,1,156000,1,0,1,1,1,1,0,1,2,0,0,1,0,0,0,1,11.957611286231675,0,0,0,0,0,0,0,0
2277,921205070,88,12665,8,5,4,4,1094,5,4,1,3,281213,1,0,1,1,0,1,0,1,2,1,0,1,0,1,0,0,12.54686766829102,1,0,0,0,0,1,0,0
674,535425070,68,17600,6,5,3,1,1478,5,3,2,2,157500,1,0,1,0,1,1,0,1,3,0,0,1,0,1,0,1,11.967180737247824,0,0,0,1,0,0,0,0
2823,908128100,62,7162,7,5,4,1,796,5,3,1,2,196500,1,1,1,1,0,1,0,1,2,1,0,1,0,1,1,1,12.188417710291453,1,0,0,0,0,1,0,0
2772,907131070,68,8685,7,5,4,2,1425,5,3,0,2,193000,1,0,1,0,1,1,0,1,3,0,0,1,0,1,1,1,12.170445467887022,1,0,0,1,0,0,1,0
2015,903231180,52,6240,5,8,3,1,672,5,4,0,1,132000,1,1,1,0,1,1,0,1,2,0,0,1,0,0,0,0,11.790557201568507,0,0,0,0,0,0,0,1
2642,902106090,58,6451,7,7,3,1,712,4,4,0,2,139900,1,1,1,0,1,1,0,1,2,0,0,1,0,1,1,1,11.848683160653573,0,0,0,0,0,0,0,1
144,535153070,73,8760,6,6,3,1,1194,3,3,0,1,148000,1,1,1,0,0,1,0,1,2,0,0,1,0,1,0,1,11.904967552746252,0,0,0,1,0,0,0,0
1712,528172030,68,12568,8,5,5,3,895,5,3,1,3,281500,1,1,1,1,0,1,0,1,3,1,0,1,0,1,0,1,12.547887726561882,1,1,0,0,0,1,0,0
1708,528150110,99,13069,8,5,4,3,1706,5,5,1,3,342000,1,0,1,1,1,1,0,1,2,1,0,1,0,1,0,1,12.742566016044742,1,0,0,0,0,1,0,0
1157,532479020,70,10759,5,4,4,1,1001,3,4,1,2,140000,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,1,11.84939770159144,0,0,1,0,0,0,0,0
2550,534428060,69,8973,5,7,3,1,1008,3,3,0,2,150000,1,1,1,0,1,1,0,1,1,2,0,1,0,1,0,1,11.918390573078392,0,0,0,1,0,0,0,0
1104,528354100,97,10990,7,5,5,1,1064,5,4,2,2,279500,1,0,1,0,1,1,0,1,3,1,0,1,0,0,0,0,12.540757571577291,1,0,0,0,0,0,1,0
2183,908186050,35,3675,6,5,4,4,547,5,2,0,2,140000,1,1,1,1,1,1,0,1,2,0,0,1,0,1,1,1,11.84939770159144,1,0,0,0,1,1,0,0
2887,914452060,65,8385,6,5,3,2,1664,3,4,0,2,145000,1,1,1,0,1,1,0,1,2,0,1,1,0,0,0,0,11.884489021402711,0,0,0,1,0,0,0,0
29,527427230,26,5858,7,5,4,1,1405,5,2,1,2,184000,1,0,1,0,1,1,0,1,3,0,0,1,0,1,0,1,12.122691036591123,1,0,0,1,0,0,1,0
108,533253210,40,3880,8,6,4,4,1226,3,1,1,2,206000,1,0,1,0,1,1,0,1,2,0,0,1,0,1,0,0,12.235631447771718,0,0,0,1,0,0,0,0
2286,923226300,21,1504,4,4,3,1,546,3,3,0,1,85500,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,11.356271654924852,0,0,0,0,0,0,0,0
1533,909276170,74,11988,6,7,3,1,715,2,3,1,1,188700,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,12.147913731356642,0,0,0,0,0,0,0,1
376,527353020,80,10928,6,6,3,1,1427,3,3,1,2,200000,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,0,12.206072645530174,1,0,0,1,0,0,0,0
800,906201021,74,10778,7,6,4,1,1054,4,1,0,2,162000,1,0,1,0,1,1,0,1,2,1,0,1,0,1,0,0,11.99535161421452,1,0,1,0,1,0,1,0
1395,905226030,60,10200,5,8,3,1,672,5,2,0,1,108000,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,11.589886506106357,1,0,0,1,0,0,0,1
388,527375100,68,9373,5,7,4,3,1621,3,3,2,2,213000,1,0,1,0,1,1,0,1,3,0,0,1,0,1,0,0,12.269047444691562,0,0,0,1,0,0,0,0
1689,528102130,93,12085,8,5,5,1,1734,5,3,1,3,318000,1,1,1,1,0,1,0,1,3,0,0,1,0,0,0,1,12.669806661762314,1,1,0,1,0,1,0,0
716,902325070,90,8100,5,5,3,1,849,3,2,0,2,106000,1,1,1,0,0,1,0,0,2,0,1,0,0,1,1,1,11.571194373094205,1,0,0,0,0,0,0,1
2737,905427010,114,19950,6,7,3,1,672,5,4,2,3,235000,1,1,1,0,1,1,0,1,2,0,0,0,0,1,1,1,12.367340793126296,1,0,0,0,0,0,0,1
120,534276360,77,9320,4,5,3,1,950,2,3,0,0,128950,1,0,1,0,1,1,0,1,2,1,0,1,0,0,0,1,11.76718001130949,0,0,0,1,0,0,0,0
1230,535104020,80,10197,6,5,3,1,1362,3,3,1,2,163000,1,0,1,0,1,1,0,1,2,1,0,1,0,1,0,1,12.0015054797889,0,0,0,1,0,0,0,0
2047,904301110,60,8160,5,6,3,1,756,2,3,0,1,126000,1,1,1,0,1,1,0,0,2,1,0,0,0,0,1,1,11.744037185933616,0,0,0,0,0,0,0,1
1293,902109110,63,11426,7,5,4,1,1362,5,3,0,2,200000,1,1,1,1,1,1,0,1,2,1,0,0,0,1,1,1,12.206072645530174,1,0,0,0,0,1,0,0
1915,535106180,78,11344,5,5,3,1,874,3,3,0,1,144000,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,11.877568578558138,0,0,1,0,0,0,0,0
1968,535457040,80,8000,5,4,3,1,1800,5,6,0,0,141000,1,1,1,0,1,1,0,0,2,0,1,1,0,0,0,1,11.856515169360305,0,0,1,1,0,0,0,0
1766,528344020,74,11002,8,5,4,1,1389,5,4,1,3,322500,1,0,1,0,1,1,0,1,3,1,0,1,0,1,0,0,12.683858415217964,1,0,0,0,0,0,1,0
268,907290040,48,12137,7,5,4,1,1649,5,3,0,2,224900,1,0,1,0,1,1,0,1,2,0,0,1,0,1,1,1,12.323411137947407,1,0,0,1,0,0,1,0
902,908276150,68,8926,4,3,3,1,672,5,3,0,1,112000,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,11.626254150277232,0,0,0,1,0,0,0,0
993,527105050,72,8702,6,5,3,1,926,5,3,1,2,187500,1,0,1,0,1,1,0,1,2,1,0,1,0,1,0,1,12.141534124392603,1,0,0,0,0,0,1,0
766,904301375,68,10020,1,1,2,4,683,4,1,0,0,61000,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,11.018629143155449,0,0,0,1,0,0,0,1
903,909101010,67,12354,6,8,3,2,684,4,3,0,2,110000,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,11.608235644774552,0,0,0,0,0,0,0,1
1221,534451170,56,4130,3,6,3,1,270,4,2,0,0,52000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,10.858998997563564,0,0,0,1,0,0,0,1
1719,528174040,41,6289,6,5,4,3,1362,5,2,1,2,207000,1,0,1,1,1,1,0,1,3,0,0,1,0,1,0,1,12.240474072247506,1,0,0,1,0,1,0,0
1521,909201110,55,8525,5,6,3,3,940,3,4,0,0,130000,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,11.77528972943772,1,0,0,0,0,0,0,1
2707,905101330,72,10791,4,5,0,0,0,3,2,0,2,90000,1,1,1,0,1,1,1,1,2,0,1,1,0,0,0,1,11.407564949312402,0,0,0,1,0,0,0,0
