Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Neighborhood,Overall Qual,Overall Cond,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating QC,Bedroom AbvGr,Fireplaces,Garage Cars,Garage Qual,Garage Cond,Mo Sold,Yr Sold,Sale Type,SalePrice,Street_isPaved,Lotshape_isRegular,isLandLevel,isLotInside,isLotCorner,isLotCulDSac,isSlopeNormal,proximity_to,Density,House_style,Bldg_type,isgood_overall,house_age,is_remodeled,is_roofGable,has_masonryveneer,hasgood_Exterior,hasgood_Basement,hasBasement,is_fullfurnished,has_gasFurnace,has_centralAir,total_full_baths,total_half_baths,has_1pluskitchen,has_goodkitchen,is_fullyfunctional,has_fireplace,has_detachedGarage,has_Garage,has_goodGarage,has_paveddriveway,has_pool,has_woodDeck,has_Porch,has_miscFeatures,has_goodFence,isNeigh_collgcr_oldtown,is_densityHigh,log_SalePrice
1641,527252070,20,RL,60,8089,StoneBr,8,6,Gable,MetalSd,MetalSd,4,3,PConc,4,3,3,5,1,1419,5,2,1,2,3,3,10,2007,New Home,392000,1,1,0,1,0,0,1,close,Low,1_story,Single,1,Contemporary,1,1,1,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,12.8790171187726
2821,908103320,90,RL,35,9400,Edwards,6,5,Flat,WdShing,Plywood,3,3,CBlock,4,4,4,5,1,945,3,4,0,0,0,0,10,2006,WarrantyDeed,127500,1,0,1,0,0,1,1,close,MedHigh,Splitlevel,Duplex,0,Colonial,0,0,1,1,1,0,0,1,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,11.755871643580617
1846,533221060,160,FV,24,2117,Somerst,6,5,Gable,MetalSd,MetalSd,4,3,PConc,4,3,1,5,1,756,5,3,0,2,3,3,9,2007,WarrantyDeed,177000,1,1,1,1,0,0,1,close,MedHigh,2&2.5_story,TownHouse,0,Contemporary,1,1,1,1,0,0,0,1,1,2,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,12.083905011555967
1805,528482030,60,FV,85,10625,Somerst,6,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,1,1,1158,5,4,1,3,3,3,6,2007,WarrantyDeed,265000,1,1,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,0,Contemporary,1,1,1,1,1,0,0,1,1,2,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,12.487485104968359
1853,533244040,60,FV,106,8413,Somerst,8,5,Gable,VinylSd,VinylSd,4,4,PConc,5,3,2,5,1,1220,5,3,2,2,4,3,6,2007,WarrantyDeed,312500,1,0,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,1,Medieval,0,1,0,1,1,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,12.652359748158593
1321,902401120,75,RM,75,13500,OldTown,10,9,Gable,Wd Sdng,Wd Sdng,5,5,BrkTil,3,3,1,1,1,1237,4,3,1,2,4,3,7,2008,WarrantyDeed,325000,1,1,1,1,0,0,1,veryClose,High,2&2.5_story,Single,1,Stone-age,1,1,0,1,0,0,0,1,1,3,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,12.691580461311874
564,532478020,20,RL,68,15676,Veenker,8,8,Gable,VinylSd,VinylSd,4,4,CBlock,4,4,4,4,4,2014,4,2,2,3,3,3,4,2009,WarrantyDeed,275000,1,0,0,1,0,0,1,close,veryLow,1_story,Single,1,Medieval,0,1,1,1,1,0,0,1,1,3,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,12.524526376648708
1771,528358040,60,RL,82,9950,NoRidge,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,1203,5,4,1,3,3,3,6,2007,WarrantyDeed,290000,1,0,1,1,0,0,1,close,Low,2&2.5_story,Single,0,Medieval,0,1,1,1,0,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,12.577636201962656
90,532479070,20,RL,39,15410,Sawyer,6,6,Hip,Plywood,Plywood,3,4,CBlock,3,3,4,3,5,1208,5,3,2,2,3,3,4,2010,WarrantyDeed,169000,1,0,1,0,0,1,1,far,MedHigh,1_story,Single,0,Colonial,1,0,1,1,1,0,0,1,1,3,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,12.037653993905211
2684,903235020,30,RM,50,6000,BrkSide,5,7,Gable,Wd Sdng,Wd Shng,3,3,CBlock,3,3,1,2,1,616,4,2,0,1,3,3,6,2006,WarrantyDeed,89000,1,1,1,1,0,0,1,close,MedLow,1_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,11.396391648714276
13,527166040,60,RL,63,8402,Gilbert,6,5,Gable,VinylSd,VinylSd,3,3,PConc,4,3,1,1,1,789,4,3,1,2,3,3,5,2010,WarrantyDeed,180400,1,0,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,0,Medieval,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,12.10293188661066
445,528142130,20,RL,85,10655,NridgHt,8,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,0,3206,5,3,1,3,3,3,10,2009,WarrantyDeed,284000,1,0,1,1,0,0,1,close,MedHigh,1_story,Single,1,Contemporary,1,1,1,1,0,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,12.556729517143344
1914,535106140,20,RL,70,10150,NAmes,5,5,Gable,Wd Sdng,Wd Sdng,3,3,CBlock,3,3,1,4,1,912,5,2,0,1,3,3,7,2007,COD,114500,1,1,1,1,0,0,1,veryClose,High,1_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,11.648330101976432
2811,907410110,20,RL,84,10084,CollgCr,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,5,1,1552,5,3,0,3,3,3,7,2006,New Home,212900,1,1,1,1,0,0,1,close,High,1_story,Single,0,Contemporary,1,1,1,1,1,0,0,1,1,2,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,12.26857785088157
850,907194110,20,RL,67,16285,CollgCr,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,1,1,1413,5,3,0,2,3,3,6,2009,WarrantyDeed,187100,1,0,1,1,0,0,1,close,High,1_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,2,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,12.139398512262181
1844,533213140,160,FV,34,3230,Somerst,6,5,Gable,MetalSd,MetalSd,3,3,PConc,4,3,1,5,1,729,4,2,1,2,3,3,6,2007,WarrantyDeed,176000,1,1,1,0,1,0,1,close,MedHigh,2&2.5_story,TownHouse,0,Medieval,0,1,1,1,0,0,0,1,1,2,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,12.078239274020289
2225,909428340,20,RL,68,21579,Crawfor,6,6,Hip,HdBoard,BrkFace,3,3,PConc,4,3,1,3,1,1488,5,3,2,2,3,3,9,2007,WarrantyDeed,215000,1,0,1,0,0,1,1,close,MedLow,1_story,Single,0,Colonial,0,0,0,1,0,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,12.2783933071098
1477,907412080,60,RL,64,8320,CollgCr,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,770,5,3,0,2,3,3,9,2008,WarrantyDeed,185900,1,1,1,1,0,0,1,close,High,2&2.5_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,12.132964173709535
399,527405160,20,RL,60,6960,NAmes,4,6,Gable,HdBoard,Plywood,3,3,CBlock,3,3,1,4,3,864,3,3,0,2,3,3,11,2009,WarrantyDeed,120500,1,1,1,1,0,0,1,close,High,1_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,11.699405031912846
1605,923277030,20,RL,60,6600,Mitchel,5,9,Gable,VinylSd,VinylSd,4,4,CBlock,3,3,1,4,1,816,5,3,1,1,3,3,10,2008,WarrantyDeed,130500,1,1,1,1,0,0,1,close,MedLow,1_story,Single,1,Medieval,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,11.779128505744886
897,908225370,50,RL,50,8405,Edwards,4,3,Gable,WdShing,Wd Shng,3,3,Slab,0,0,0,0,0,0,3,4,0,1,3,3,4,2009,WarrantyDeed,98000,1,1,1,1,0,0,1,close,MedHigh,1.5_story,Single,0,Stone-age,0,1,0,1,0,1,1,0,0,2,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,11.49272275765271
1426,906412010,20,RL,91,11778,CollgCr,9,5,Hip,VinylSd,VinylSd,4,3,PConc,4,3,4,5,1,2271,5,3,2,3,4,3,6,2008,WarrantyDeed,475000,1,1,1,1,0,0,1,close,High,1_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,13.071070083016778
2240,910204090,30,RM,60,8967,IDOTRR,5,2,Gable,MetalSd,MetalSd,3,2,BrkTil,2,1,1,1,1,961,4,2,0,1,1,1,11,2007,WarrantyDeed,67000,1,1,1,0,1,0,1,close,MedLow,1_story,Single,0,Stone-age,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11.112447898373103
1706,528144050,60,RL,86,10562,NridgHt,8,5,Gable,VinylSd,VinylSd,4,3,PConc,5,3,1,5,1,1582,5,3,1,3,3,3,11,2007,New Home,325624,1,1,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,1,Contemporary,1,1,1,1,1,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,12.693498620467778
2252,914460110,20,RL,44,12864,Mitchel,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,1409,5,1,1,2,3,3,7,2007,WarrantyDeed,245000,1,0,1,0,0,1,1,close,MedLow,1_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,12.409013489526863
1136,531375110,20,RL,66,13695,SawyerW,5,5,Gable,VinylSd,VinylSd,3,3,PConc,3,3,1,5,1,1114,5,3,0,2,3,3,6,2008,WarrantyDeed,159000,1,1,1,1,0,0,1,veryClose,MedLow,1_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,2,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,11.976659481202368
1877,534204120,20,RL,79,10289,NAmes,5,7,Hip,MetalSd,MetalSd,3,3,CBlock,3,3,1,4,1,1073,3,3,0,2,3,3,6,2007,WarrantyDeed,156000,1,1,1,1,0,0,1,close,High,1_story,Single,0,Colonial,0,0,1,1,0,0,0,1,1,2,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,11.957611286231675
424,528106020,20,RL,105,15431,NridgHt,10,5,Hip,VinylSd,VinylSd,5,3,PConc,5,3,4,5,4,3094,5,2,2,3,3,3,4,2009,WarrantyDeed,555000,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,13.226723392728571
1182,533251120,20,RL,68,11120,Veenker,6,6,Gable,Plywood,Plywood,3,3,PConc,4,3,1,3,1,1232,3,3,0,2,3,3,6,2008,WarrantyDeed,162500,1,0,1,0,0,1,1,close,veryLow,1_story,Single,0,Medieval,0,1,0,1,0,0,0,1,1,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,11.998433280751929
2750,906225180,90,RL,73,9069,SawyerW,6,8,Gable,HdBoard,HdBoard,4,4,PConc,4,3,3,2,5,1344,4,2,0,4,3,3,4,2006,WarrantyDeed,224500,1,1,1,1,0,0,1,close,MedLow,Splitlevel,Duplex,1,Medieval,0,1,0,1,1,0,0,1,1,4,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,12.321630986164447
2436,528250060,60,RL,63,7875,Gilbert,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,1,1,783,5,3,1,2,3,3,7,2006,WarrantyDeed,180000,1,1,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,12.100712129872347
1607,923277080,20,RL,60,6600,Mitchel,5,6,Gable,HdBoard,Plywood,3,3,CBlock,3,3,1,5,1,845,4,3,0,1,3,3,7,2008,WarrantyDeed,134500,1,1,1,1,0,0,1,close,MedLow,1_story,Single,0,Medieval,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,11.809319478024031
2337,527216050,60,RL,66,13682,StoneBr,10,5,Hip,VinylSd,VinylSd,5,3,PConc,5,3,4,1,1,1410,5,3,1,3,3,3,10,2006,New Home,438780,1,0,0,0,0,1,1,close,Low,2&2.5_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,12.991753427493052
1233,535105090,80,RL,101,9150,NAmes,6,5,Gable,Plywood,Plywood,3,3,CBlock,4,3,4,5,1,1099,4,3,1,1,3,3,12,2008,WarrantyDeed,165000,1,0,1,0,1,0,1,close,High,Splitlevel,Single,0,Colonial,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,12.013700752882718
419,527455240,20,RL,65,7150,NAmes,5,5,Gable,HdBoard,HdBoard,3,3,CBlock,3,3,1,3,1,892,3,3,0,1,3,3,7,2009,WarrantyDeed,100000,1,1,1,1,0,0,1,close,High,1_story,Single,0,Colonial,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,11.512925464970229
633,535154060,20,RL,68,12285,NAmes,7,6,Gable,Plywood,Plywood,3,3,CBlock,3,3,1,3,1,1329,4,3,2,2,3,3,8,2009,WarrantyDeed,176000,1,0,1,1,0,0,1,close,High,1_story,Single,1,Colonial,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,12.078239274020289
2722,905200340,20,RL,102,17920,Sawyer,5,4,Hip,Wd Sdng,Plywood,3,3,CBlock,3,3,2,4,4,1763,3,3,1,2,3,3,7,2006,WarrantyDeed,170000,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,0,Colonial,0,0,0,1,0,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,12.043553716032399
469,528228290,120,RL,53,3684,Blmngtn,7,5,Hip,VinylSd,VinylSd,4,3,PConc,4,3,1,1,1,1373,5,2,1,3,3,3,6,2009,WarrantyDeed,174000,1,1,1,1,0,0,1,close,Low,1_story,TownHouse,0,Contemporary,1,0,1,1,0,0,0,1,1,2,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,12.066810578196666
1365,903456130,50,RM,62,7006,IDOTRR,6,6,Gable,Stucco,Stucco,3,3,PConc,3,3,1,4,1,768,3,3,1,1,3,3,8,2008,WarrantyDeed,127000,1,1,1,1,0,0,1,close,MedLow,1.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,11.751942365440728
1098,528294060,60,RL,77,8390,Gilbert,7,5,Gable,VinylSd,VinylSd,3,3,PConc,4,3,1,1,1,831,5,3,1,2,3,3,5,2008,WarrantyDeed,185900,1,0,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,0,Medieval,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,12.132964173709535
711,902206260,30,RM,50,5784,OldTown,5,8,Gable,MetalSd,MetalSd,3,3,BrkTil,2,3,1,1,1,190,4,2,0,1,3,3,12,2009,WarrantyDeed,91300,1,1,1,1,0,0,1,veryClose,High,1_story,Single,1,Stone-age,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,11.421906066583059
2808,907405030,20,RL,70,9135,CollgCr,6,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,5,1,1682,5,3,0,2,3,3,5,2006,WarrantyDeed,200000,1,1,1,1,0,0,1,close,High,1_story,Single,0,Contemporary,1,1,1,1,1,0,0,1,1,3,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,12.206072645530174
1959,535450310,50,RL,78,10496,NAmes,6,6,Gable,Wd Sdng,Wd Sdng,3,3,CBlock,3,3,2,4,1,1040,5,3,1,1,3,3,1,2007,WarrantyDeed,143000,1,1,1,1,0,0,1,veryClose,High,1.5_story,Single,0,Stone-age,0,1,1,1,0,0,0,1,1,2,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,11.870599909242044
2720,905200280,50,RL,68,13650,Sawyer,5,5,Gable,MetalSd,MetalSd,4,4,CBlock,3,3,1,4,3,1052,5,4,1,2,3,3,7,2006,WarrantyDeed,172500,1,1,1,1,0,0,1,close,MedHigh,1.5_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,12.058152515453552
2170,908103090,20,RL,67,8308,Edwards,4,6,Gable,VinylSd,VinylSd,3,4,CBlock,3,3,1,3,2,1088,3,2,0,2,3,3,6,2007,COD,110000,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,0,Colonial,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,11.608235644774552
603,534277090,20,RL,68,9450,NAmes,4,5,Gable,Wd Sdng,Wd Sdng,3,3,CBlock,3,3,1,3,1,1040,3,3,1,3,3,3,5,2009,WarrantyDeed,140000,1,0,1,0,1,0,1,close,High,1_story,Single,0,Colonial,0,1,1,1,0,0,0,1,1,2,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,11.84939770159144
2113,906394050,20,RL,78,9317,CollgCr,6,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,1314,4,3,1,2,3,3,3,2007,WarrantyDeed,176432,1,0,1,1,0,0,1,close,High,1_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,2,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,12.08069081199846
1146,531450090,20,RL,68,7153,SawyerW,6,5,Gable,HdBoard,HdBoard,3,3,CBlock,4,3,1,5,1,1278,4,3,0,2,3,3,6,2008,WarrantyDeed,179200,1,1,1,1,0,0,1,close,MedLow,1_story,Single,0,Medieval,0,1,1,1,0,0,0,1,1,3,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,12.096257779522967
2105,906380120,20,RL,68,8814,CollgCr,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,1274,5,3,0,2,3,3,1,2007,New Home,203000,1,1,1,1,0,0,1,close,High,1_story,Single,0,Contemporary,1,1,1,1,0,0,0,1,1,3,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,12.220961258023925
1786,528435060,20,RL,83,9849,Somerst,7,6,Hip,VinylSd,VinylSd,4,3,PConc,4,3,3,1,1,1689,5,3,0,3,3,3,6,2007,New Home,248328,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,2,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,12.422505731952896
961,916382110,20,RL,79,14463,Timber,9,5,Gable,CemntBd,CmentBd,5,3,PConc,5,3,4,5,1,1641,5,3,0,3,3,3,1,2009,WarrantyDeed,316500,1,0,0,0,1,0,1,close,Low,1_story,Single,1,Contemporary,1,1,1,1,1,0,0,1,1,3,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,12.665078520566368
1405,905403060,50,RL,50,5190,Edwards,7,5,Gable,BrkFace,Plywood,3,3,CBlock,3,3,1,1,1,570,3,2,1,1,3,3,1,2008,WarrantyDeed,125600,1,1,1,1,0,0,1,close,MedHigh,1.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,11.740857533016236
1324,902406020,20,RM,65,9750,OldTown,5,6,Gable,MetalSd,MetalSd,3,3,CBlock,3,3,1,4,1,984,4,2,0,1,3,3,6,2008,WarrantyDeed,110000,1,1,1,1,0,0,1,close,High,1_story,Single,0,Colonial,0,1,1,1,0,0,0,1,1,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,11.608235644774552
1986,902205130,30,RM,50,6000,OldTown,4,4,Hip,MetalSd,MetalSd,3,3,PConc,3,3,1,4,1,960,4,2,0,1,3,3,7,2007,WarrantyDeed,108500,1,1,1,1,0,0,1,close,High,1_story,Single,0,Stone-age,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,11.594505451962652
307,911204090,20,C (all),66,8712,IDOTRR,5,5,Hip,Wd Sdng,Wd Sdng,2,3,CBlock,3,3,3,1,1,540,3,2,0,2,3,3,6,2010,WarrantyDeed,55993,0,1,0,1,0,0,0,close,MedLow,1_story,Single,0,Colonial,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,10.932981961904135
180,902206220,50,RM,69,11851,OldTown,5,7,Gable,VinylSd,VinylSd,3,4,BrkTil,3,3,1,3,1,1027,5,3,1,1,3,3,6,2010,WarrantyDeed,129000,1,1,1,1,0,0,1,veryClose,High,1.5_story,Single,0,Stone-age,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,11.76756768334381
2896,916402125,20,RL,54,13811,Timber,6,6,Gable,HdBoard,HdBoard,3,3,CBlock,4,4,1,5,2,1112,4,2,1,2,3,3,7,2006,WarrantyDeed,176000,1,0,1,1,0,0,1,close,Low,1_story,Single,0,Medieval,0,1,1,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,12.078239274020289
668,535402090,20,RL,83,10143,NAmes,6,7,Gable,HdBoard,HdBoard,3,3,CBlock,3,3,1,4,1,1380,2,3,0,1,3,3,6,2009,WarrantyDeed,154000,1,1,1,1,0,0,1,close,High,1_story,Single,1,Colonial,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,11.944707881395766
1582,916402215,20,RL,93,18265,Timber,6,5,Gable,Plywood,HdBoard,4,4,CBlock,4,4,3,5,4,1256,5,3,1,2,3,3,3,2008,WarrantyDeed,180000,1,1,1,0,1,0,1,close,Low,1_story,Single,0,Medieval,0,1,1,1,1,0,0,1,1,2,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,12.100712129872347
2285,923225050,120,RM,44,4224,MeadowV,5,5,Gable,CemntBd,CmentBd,3,3,PConc,4,3,1,4,1,1142,3,3,1,2,3,3,8,2007,WarrantyDeed,134000,1,1,1,1,0,0,1,close,Low,1_story,TownHouse,0,Colonial,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,11.805595078933049
2079,905426010,20,RL,84,12615,Edwards,6,7,Gable,WdShing,Wd Shng,3,3,CBlock,3,4,3,4,1,1202,3,4,1,2,3,3,6,2007,WarrantyDeed,243000,1,1,1,0,1,0,1,close,MedHigh,1_story,Single,1,Colonial,1,1,0,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,12.400816722322686
2272,916475020,20,RL,85,14536,Timber,8,5,Hip,VinylSd,VinylSd,4,3,PConc,4,3,3,5,1,1616,5,3,1,3,3,3,11,2007,WarrantyDeed,270000,1,1,1,1,0,0,1,close,Low,1_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,12.506177237980511
2250,914452190,20,RL,71,9187,Mitchel,6,5,Gable,VinylSd,VinylSd,3,4,PConc,3,3,1,4,1,1084,3,3,0,2,3,3,6,2007,WarrantyDeed,134000,1,1,0,0,1,0,1,close,MedLow,1_story,Single,0,Medieval,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,11.805595078933049
502,528365070,60,RL,90,9900,NoRidge,7,5,Gable,HdBoard,HdBoard,4,3,PConc,4,3,4,5,1,1347,5,4,1,3,3,3,4,2009,WarrantyDeed,260000,1,1,0,1,0,0,0,close,Low,2&2.5_story,Single,0,Medieval,0,1,1,1,1,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,12.468436909997665
2166,907420060,60,RL,64,8333,CollgCr,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,1,1,738,4,3,1,2,3,3,5,2007,WarrantyDeed,168675,1,1,1,1,0,0,1,close,High,2&2.5_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,12.035729065495627
1622,527158090,80,RL,68,10147,Gilbert,6,5,Gable,HdBoard,HdBoard,3,3,PConc,4,3,1,2,1,392,4,3,1,2,3,3,3,2007,WarrantyDeed,160000,1,0,1,0,0,1,1,close,MedHigh,Splitlevel,Single,0,Medieval,0,1,1,1,0,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,11.982929094215963
1299,902136110,50,RM,44,5914,OldTown,5,9,Gable,Wd Sdng,HdBoard,3,3,BrkTil,2,3,1,1,1,684,4,3,0,0,0,0,9,2008,WarrantyDeed,95000,1,1,1,1,0,0,1,close,High,1.5_story,Single,1,Stone-age,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,11.461632170582678
832,906392130,60,RL,79,11646,CollgCr,6,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,1,1,704,5,3,1,2,3,3,7,2009,WarrantyDeed,173000,1,0,1,1,0,0,1,close,High,2&2.5_story,Single,0,Contemporary,1,1,0,1,1,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,12.061046873479915
2470,528488130,20,FV,60,7200,Somerst,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,4,1,1,1,1293,5,2,1,2,3,3,8,2006,New Home,187750,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,0,Contemporary,1,1,0,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,12.142866569626381
1017,527301170,60,RL,46,20544,NWAmes,7,6,Gable,Plywood,Plywood,3,4,CBlock,4,3,1,1,1,791,4,3,1,2,3,3,11,2008,WarrantyDeed,215000,1,0,1,0,0,1,1,close,MedLow,2&2.5_story,Single,1,Medieval,0,1,1,1,0,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,12.2783933071098
1384,905107380,20,RL,68,9981,Sawyer,5,5,Gable,MetalSd,MetalSd,3,3,CBlock,3,3,2,3,1,1073,4,3,0,1,3,3,3,2008,WarrantyDeed,120000,1,0,1,0,1,0,1,close,MedHigh,1_story,Single,0,Colonial,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,11.695247021764184
